date,amount,price,symbol
2017-10-20,188.0,156.16,aapl
2017-10-20,29.0,1005.07,googl
2017-10-20,29.0,1005.07,googl
2017-10-23,-168.0,171.27,fb
2017-10-23,-172.0,171.27,fb
2017-10-23,-29.0,985.54,googl
2017-10-23,-29.0,985.54,googl
2017-10-24,150.0,196.02,nflx
2017-10-24,148.0,196.02,nflx
2017-10-24,30.0,975.9,amzn
2017-10-24,29.0,975.9,amzn
2017-10-24,172.0,171.8,fb
2017-10-24,169.0,171.8,fb
2017-10-24,29.0,988.49,googl
2017-10-24,29.0,988.49,googl
2017-10-25,-148.0,193.77,nflx
2017-10-25,-151.0,193.77,nflx
2017-10-25,-29.0,972.91,amzn
2017-10-25,-30.0,972.91,amzn
2017-10-25,-169.0,170.6,fb
2017-10-25,-171.0,170.6,fb
2017-10-25,-188.0,156.405,aapl
2017-10-25,-187.0,156.405,aapl
2017-10-26,151.0,195.21,nflx
2017-10-26,149.0,195.21,nflx
2017-10-26,171.0,170.63,fb
2017-10-26,170.0,170.63,fb
2017-10-26,187.0,157.41,aapl
2017-10-26,185.0,157.41,aapl
2017-10-26,-29.0,991.42,googl
2017-10-26,-29.0,991.42,googl
2017-10-27,30.0,1100.95,amzn
2017-10-27,26.0,1100.95,amzn
2017-10-27,29.0,1033.67,googl
2017-10-27,28.0,1033.67,googl
2017-10-30,-149.0,198.37,nflx
2017-10-30,-155.0,198.37,nflx
2017-10-30,-28.0,1033.13,googl
2017-10-30,-29.0,1033.13,googl
2017-10-31,-26.0,1105.28,amzn
2017-10-31,-28.0,1105.28,amzn
2017-11-01,155.0,198.0,nflx
2017-11-01,156.0,198.0,nflx
2017-11-01,-185.0,166.89,aapl
2017-11-01,-186.0,166.89,aapl
2017-11-01,29.0,1042.6,googl
2017-11-01,29.0,1042.6,googl
2017-11-02,-170.0,178.92,fb
2017-11-02,-174.0,178.92,fb
2017-11-02,186.0,168.11,aapl
2017-11-02,185.0,168.11,aapl
2017-11-03,28.0,1111.6,amzn
2017-11-03,27.0,1111.6,amzn
2017-11-06,174.0,180.17,fb
2017-11-06,174.0,180.17,fb
2017-11-06,-29.0,1042.68,googl
2017-11-06,-30.0,1042.68,googl
2017-11-07,-156.0,195.89,nflx
2017-11-07,-160.0,195.89,nflx
2017-11-07,30.0,1052.39,googl
2017-11-07,29.0,1052.39,googl
2017-11-09,-174.0,179.3,fb
2017-11-09,-175.0,179.3,fb
2017-11-09,-29.0,1047.72,googl
2017-11-09,-30.0,1047.72,googl
2017-11-10,-27.0,1125.35,amzn
2017-11-10,-27.0,1125.35,amzn
2017-11-10,-185.0,174.67,aapl
2017-11-10,-180.0,174.67,aapl
2017-11-13,160.0,195.08,nflx
2017-11-13,160.0,195.08,nflx
2017-11-13,27.0,1129.17,amzn
2017-11-13,27.0,1129.17,amzn
2017-11-13,175.0,178.77,fb
2017-11-13,174.0,178.77,fb
2017-11-14,-174.0,178.07,fb
2017-11-14,-176.0,178.07,fb
2017-11-14,30.0,1041.64,googl
2017-11-14,30.0,1041.64,googl
2017-11-15,-160.0,192.12,nflx
2017-11-15,-162.0,192.12,nflx
2017-11-15,-27.0,1126.69,amzn
2017-11-15,-27.0,1126.69,amzn
2017-11-15,-30.0,1036.41,googl
2017-11-15,-30.0,1036.41,googl
2017-11-16,162.0,195.51,nflx
2017-11-16,158.0,195.51,nflx
2017-11-16,27.0,1137.29,amzn
2017-11-16,27.0,1137.29,amzn
2017-11-16,176.0,179.59,fb
2017-11-16,172.0,179.59,fb
2017-11-16,180.0,171.1,aapl
2017-11-16,181.0,171.1,aapl
2017-11-16,30.0,1048.47,googl
2017-11-16,29.0,1048.47,googl
2017-11-17,-158.0,193.2,nflx
2017-11-17,-162.0,193.2,nflx
2017-11-17,-27.0,1129.88,amzn
2017-11-17,-27.0,1129.88,amzn
2017-11-17,-172.0,179.0,fb
2017-11-17,-175.0,179.0,fb
2017-11-17,-181.0,170.15,aapl
2017-11-17,-184.0,170.15,aapl
2017-11-17,-29.0,1035.89,googl
2017-11-17,-30.0,1035.89,googl
2017-11-20,162.0,194.1,nflx
2017-11-20,160.0,194.1,nflx
2017-11-21,27.0,1139.49,amzn
2017-11-21,27.0,1139.49,amzn
2017-11-21,175.0,181.86,fb
2017-11-21,171.0,181.86,fb
2017-11-21,184.0,173.14,aapl
2017-11-21,179.0,173.14,aapl
2017-11-21,30.0,1050.3,googl
2017-11-21,29.0,1050.3,googl
2017-11-22,-171.0,180.87,fb
2017-11-22,-174.0,180.87,fb
2017-11-24,-160.0,195.75,nflx
2017-11-24,-162.0,195.75,nflx
2017-11-24,174.0,182.78,fb
2017-11-24,173.0,182.78,fb
2017-11-27,-179.0,174.09,aapl
2017-11-27,-183.0,174.09,aapl
2017-11-28,162.0,199.18,nflx
2017-11-28,160.0,199.18,nflx
2017-11-28,-27.0,1193.6,amzn
2017-11-28,-26.0,1193.6,amzn
2017-11-28,-173.0,182.42,fb
2017-11-28,-175.0,182.42,fb
2017-11-28,-29.0,1063.29,googl
2017-11-28,-30.0,1063.29,googl
2017-11-29,-160.0,188.15,nflx
2017-11-29,-170.0,188.15,nflx
2017-11-30,26.0,1176.75,amzn
2017-11-30,26.0,1176.75,amzn
2017-11-30,175.0,177.18,fb
2017-11-30,174.0,177.18,fb
2017-11-30,183.0,171.85,aapl
2017-11-30,180.0,171.85,aapl
2017-12-01,-26.0,1162.35,amzn
2017-12-01,-26.0,1162.35,amzn
2017-12-01,-174.0,175.1,fb
2017-12-01,-178.0,175.1,fb
2017-12-01,-180.0,171.05,aapl
2017-12-01,-182.0,171.05,aapl
2017-12-05,170.0,184.21,nflx
2017-12-05,165.0,184.21,nflx
2017-12-05,26.0,1141.57,amzn
2017-12-05,26.0,1141.57,amzn
2017-12-05,178.0,172.83,fb
2017-12-05,176.0,172.83,fb
2017-12-05,30.0,1019.6,googl
2017-12-05,29.0,1019.6,googl
2017-12-07,-165.0,185.2,nflx
2017-12-07,-166.0,185.2,nflx
2017-12-07,182.0,169.452,aapl
2017-12-07,182.0,169.452,aapl
2017-12-08,166.0,188.54,nflx
2017-12-08,164.0,188.54,nflx
2017-12-08,-176.0,179.0,fb
2017-12-08,-173.0,179.0,fb
2017-12-08,-182.0,169.37,aapl
2017-12-08,-183.0,169.37,aapl
2017-12-11,-164.0,186.22,nflx
2017-12-11,-167.0,186.22,nflx
2017-12-11,173.0,179.04,fb
2017-12-11,174.0,179.04,fb
2017-12-11,183.0,172.67,aapl
2017-12-11,180.0,172.67,aapl
2017-12-12,-26.0,1165.08,amzn
2017-12-12,-26.0,1165.08,amzn
2017-12-12,-174.0,176.96,fb
2017-12-12,-176.0,176.96,fb
2017-12-12,-180.0,171.7,aapl
2017-12-12,-182.0,171.7,aapl
2017-12-12,-29.0,1048.77,googl
2017-12-12,-29.0,1048.77,googl
2017-12-13,167.0,187.86,nflx
2017-12-13,165.0,187.86,nflx
2017-12-13,176.0,178.3,fb
2017-12-13,174.0,178.3,fb
2017-12-13,182.0,172.27,aapl
2017-12-13,180.0,172.27,aapl
2017-12-13,29.0,1051.39,googl
2017-12-13,29.0,1051.39,googl
2017-12-14,26.0,1174.26,amzn
2017-12-14,26.0,1174.26,amzn
2017-12-14,-180.0,172.22,aapl
2017-12-14,-181.0,172.22,aapl
2017-12-15,181.0,173.87,aapl
2017-12-15,180.0,173.87,aapl
2017-12-19,-165.0,187.02,nflx
2017-12-19,-170.0,187.02,nflx
2017-12-19,-26.0,1187.38,amzn
2017-12-19,-26.0,1187.38,amzn
2017-12-19,-174.0,179.51,fb
2017-12-19,-177.0,179.51,fb
2017-12-19,-180.0,174.54,aapl
2017-12-19,-183.0,174.54,aapl
2017-12-19,-29.0,1079.78,googl
2017-12-19,-29.0,1079.78,googl
2017-12-20,170.0,188.82,nflx
2017-12-20,167.0,188.82,nflx
2017-12-21,-167.0,188.62,nflx
2017-12-21,-167.0,188.62,nflx
2017-12-21,183.0,175.01,aapl
2017-12-21,180.0,175.01,aapl
2017-12-22,167.0,189.94,nflx
2017-12-22,166.0,189.94,nflx
2017-12-26,-166.0,187.76,nflx
2017-12-26,-168.0,187.76,nflx
2017-12-26,26.0,1176.76,amzn
2017-12-26,26.0,1176.76,amzn
2017-12-26,-180.0,170.57,aapl
2017-12-26,-184.0,170.57,aapl
2017-12-27,177.0,177.62,fb
2017-12-27,176.0,177.62,fb
2017-12-27,184.0,170.6,aapl
2017-12-27,183.0,170.6,aapl
2017-12-28,168.0,192.71,nflx
2017-12-28,162.0,192.71,nflx
2017-12-29,-162.0,191.96,nflx
2017-12-29,-164.0,191.96,nflx
2017-12-29,-26.0,1169.47,amzn
2017-12-29,-26.0,1169.47,amzn
2017-12-29,-176.0,176.46,fb
2017-12-29,-178.0,176.46,fb
2017-12-29,-183.0,169.23,aapl
2017-12-29,-186.0,169.23,aapl
